CTR,titleWords,adWords,depth,position,advCTR,queryCTR,queryCTRInPos
0,8,15,3,1,0.0059,0.0243,0.036
0.016,7,15,2,2,0.0273,0.0218,0.0174
0.0971,10,26,2,2,0.0399,0.095,0.0446
0,13,26,3,2,0.0097,0.0027,0.0031
0.1881,6,21,2,1,0.1166,0.0386,0.036
0.0323,8,25,1,1,0.0426,0,0
0.0354,3,23,2,1,0.016,0.0223,0.0459
0,11,29,3,2,0.0305,0.0099,0.0065
0.0044,13,25,1,1,0.039,0.0053,0.0116
0.0078,10,21,1,1,0.0113,9.00E-04,0.0014
0.0841,7,24,2,2,0.0426,0.0604,0.0992
0.2326,10,27,1,1,0.0779,0.0286,0.0615
0.0223,11,23,2,1,0.0593,0.0308,0.0368
0.0833,5,23,1,1,0.0284,0.0126,0.0484
0.0236,5,14,2,2,0.0284,0.0498,0.0132
0.0153,8,28,1,1,0.0421,0.0379,0.0437
0,7,24,1,1,0.0426,6.00E-04,5.00E-04
0.0098,11,21,3,1,0.0248,0.0074,0.0111
0.0181,4,13,1,1,0.0284,0.0163,0.0209
0.0317,12,20,1,1,0.0583,0.0051,0.018
0.0682,12,32,1,1,0.0348,0.1411,0.1466
0.0307,8,17,1,1,0.0148,0.0106,0.014
0.0204,7,15,2,2,0.0097,0.0308,0.0179
0.0929,7,24,1,1,0.011,0.0492,0.0607
0.0235,10,27,1,1,0.0471,0.032,0.0417
0.0179,8,16,2,1,0.0273,0.0097,0.0044
0.0268,4,13,2,1,0.0284,0.0286,0.0385
0.0381,14,28,1,1,0.0435,0.0198,0.0282
0.0222,8,27,2,2,0.107,0.2337,0.0057
0.0696,6,16,3,2,0.0768,0.0453,0.0464
0,6,17,3,3,0.0187,0.003,0
0.0252,4,20,1,1,0.016,0,0
0.0121,9,16,1,1,0.0256,0,0
0.0135,13,20,1,1,0.0264,0.0222,0.0375
0.0323,7,22,1,1,0.0426,0.0094,0.0189
0,9,16,3,1,0.027,0.0134,0.0174
0.006,9,25,3,1,0.0344,0.0282,0.0374
0,10,22,1,1,0.019,0.0107,0.0536
0,11,20,1,1,0.0264,0,0
0.0583,8,25,1,1,0.0718,0.0136,0.0077
0,10,24,2,2,0.0494,0.0023,0
0.5207,6,25,1,1,0.5176,0,0
0,10,22,3,3,0.0081,0.0036,0
0.0368,6,22,2,2,0.0661,0.0239,0.026
0.0657,9,17,2,2,0.0663,0.0607,0.0704
0.0235,12,19,1,1,0.0486,0.0085,0
0.0943,9,22,1,1,0.0284,0.0124,0.0154
0,9,12,1,1,0.0215,0.0098,0.0081
0,8,26,2,2,0.014,0.0154,0.0105
0.0261,11,26,1,1,0.0548,0.0282,0.0301
0.1927,16,34,1,1,0.0597,0.0188,0
0.0177,7,20,2,1,0.0265,0.03,0.0476
0.022,4,7,2,1,0.016,0.0684,0.0637
0.0085,8,25,2,1,0.0426,0.0139,0.0127
0,8,24,2,2,0.0703,0.035,0.0273
0.012,8,24,1,1,0.0284,0.0081,0
0.0588,6,14,1,1,0.0273,0.0465,0.0555
0,9,17,1,1,0.0273,0,0
0,8,21,1,1,0.0284,0.0147,0.016
0.0451,8,21,2,1,0.0416,0.0225,0.0231
0.006,4,17,1,1,0.0233,0.0033,0.0045
0.0188,8,27,1,1,0.1077,0,0
0.0261,14,28,2,1,0.0435,0.0165,0.036
0.016,14,28,1,1,0.0354,0,0
0.0465,10,24,1,1,0.033,0,0
0.0753,8,13,1,1,0.0129,0.0262,0.0333
0.1241,8,16,2,1,0.0284,0.0752,0.1032
0.0614,5,19,1,1,0.0387,0.0367,0.0463
0,3,13,2,1,0.016,0.0101,0.0189
0,6,25,3,1,0.0173,0.0073,0.0151
0.0256,8,21,2,2,0.0426,0.0188,0.0362
0.0519,5,14,1,1,0.0284,0.0513,0.0544
0,8,25,2,2,0.0426,0.0215,0
0.0118,8,26,1,1,0.0512,0,0
0.0388,9,23,1,1,0.0282,0.0093,0.0097
0.0031,8,27,2,2,0.1074,0.0441,0.0021
0.012,8,23,1,1,0.026,0.0635,0.0661
0,4,10,2,2,0.0248,0.0017,0.003
0.0398,7,19,1,1,0.0135,0.0175,0.0246
0,10,24,1,1,0.0494,0.0236,0.0201
0.0335,6,14,1,1,0.0273,0.044,0.0558
0.0062,5,15,2,1,0.0284,0.0029,0.0054
0.01,5,21,2,1,0.0757,0.045,0.059
0.0154,7,15,2,2,0.0284,0.0306,0.0058
0.0702,10,25,1,1,0.0111,0.0503,0.0751
0,6,19,1,1,0.0136,1.00E-04,2.00E-04
0.1189,10,17,2,1,0.051,0.0165,0.0392
0.0095,8,22,2,2,0.0537,0.0318,0.0212
0.0352,7,22,1,1,0.0426,0.022,0.0588
0.0472,5,27,2,2,0.0384,0.0891,0.0483
0.1008,3,19,2,2,0.0505,0.0435,0.0269
0.0127,21,25,1,1,0.0296,0,0
0.0069,8,16,1,1,0.0273,0.0332,0.036
0.2489,6,21,1,1,0.3344,0.0414,0
0.0053,5,22,3,1,0.0233,0.0214,0.0296
0.0294,6,20,1,1,0.0921,0,0
0.03,10,25,2,2,0.0573,0.0721,0.0431
0.0305,11,23,1,1,0.0192,0,0
0.017,9,27,3,1,0.0534,0.0227,0.0424
0.0752,9,21,2,1,0.012,0.0186,0.0429
0.2474,10,25,1,1,0.0409,0.016,0.0162
0.0246,13,28,1,1,0.0354,0.0092,0.0111
0.0352,9,22,1,1,0.105,0.0316,0.0683
0.032,12,28,1,1,0.0397,0.0112,0.0078
0.0488,8,20,1,1,0.055,0.0129,0.0714
0.0093,9,14,1,1,0.0352,0,0
0.2524,4,20,2,1,0.0393,0.017,0.0127
0,12,19,2,2,0.0551,9.00E-04,6.00E-04
0.0351,6,15,1,1,0.0388,0.0628,0.0713
0.0379,9,17,1,1,0.0284,0.0047,0.0054
0.0541,6,14,1,1,0.0273,0.0818,0.0938
0.1359,2,20,2,1,0.0426,0.0181,0.0215
0.0273,5,14,1,1,0.0284,0,0
0.121,14,27,2,1,0.0139,0.0233,0.0941
0.0674,7,21,1,1,0.1728,0.0211,0.0261
0.013,12,20,1,1,0.0303,0.0705,0.0759
0,11,25,3,2,0.0184,6.00E-04,0
0.0211,6,14,1,1,0.0273,0.0058,0.0093
0,9,15,1,1,0.0273,0,0
0.026,11,22,2,1,0.0066,0.0196,0.0291
0.0261,6,14,1,1,0.0273,0.0162,0.0202
0,10,27,3,1,0.0426,0.0068,0.0071
0.0949,8,25,2,1,0.0426,0.0427,0.0966
0.0744,5,25,2,1,0.0284,0.0222,0.0443
0.1027,2,20,1,1,0.0426,0.0286,0.0289
0.1028,13,28,1,1,0.0353,0.0133,0
0,11,19,3,1,0.0252,0.0116,0.0181
0.0392,9,28,1,1,0.0294,0.0114,0
0,6,14,1,1,0.0273,0.0093,0.0113
0.0127,10,27,2,2,0.1859,0.0718,0.021
0.0138,13,27,3,2,0.0337,0.0228,0.0142
0.0096,9,23,1,1,0.0426,0.0341,0.0353
0.0657,5,21,1,1,0.0384,0.0042,0.0057
0.0531,7,15,1,1,0.0273,0.0341,0.0409
0.0309,6,14,1,1,0.0273,0,0
0.0132,4,21,1,1,0.0384,0,0
0.0485,8,28,1,1,0.0422,0.0312,0.0323
0.0269,10,24,1,1,0.0494,0.0244,0.0278
0.0155,14,25,1,1,0.0154,0.0071,0.0089
0.0654,8,24,2,1,0.0426,0.0309,0.0764
0.0238,10,26,1,1,0.015,0.0026,0.0027
0.0612,6,14,1,1,0.0273,0.0128,0.0159
0.0339,12,20,1,1,0.0583,0.0785,0.1231
0,13,21,1,1,0.0082,0.0102,0.0119
0.0096,13,23,1,1,0.0232,0.0318,0.033
0.0088,9,20,1,1,0.0426,0.0448,0.0484
0.008,7,21,2,2,0.0397,0.0136,0.004
0.3551,9,23,2,1,0.1954,0.0377,0.068
0.0741,10,23,1,1,0.0426,0.0296,0.0486
0.0407,8,21,2,1,0.0285,0.0192,0.0228
0,9,23,1,1,0.0262,0,0
0.0076,12,23,1,1,0.0585,0.0236,0.0237
0.0108,9,21,2,2,0.0169,0.0114,0.0091
0.09,7,19,1,1,0.0187,0.0311,0.037
0.0565,4,21,2,1,0.0284,0.0241,0.0312
0,4,21,3,3,0.0046,0.0038,0
0.0168,6,20,1,1,0.0116,0.0064,0.0047
0.0198,8,28,2,2,0.0421,0.1259,0.045
0.0237,6,14,2,2,0.0273,0.0523,0.035
0.0364,10,21,1,1,0.0494,0.0296,0.0301
0,10,25,2,2,0.0113,0.0596,0
0.0421,9,27,1,1,0.0716,0.0449,0.0734
0,8,13,3,2,0.0536,0.0305,0.0237
0,8,19,3,1,0.0071,0,0
0,10,22,1,1,0.0284,0.0264,0.023
0.0711,6,20,1,1,0.0919,0,0
0,11,30,1,1,0.0067,0,0
0.0217,10,28,1,1,0.0284,0.0099,0.0146
0.0429,9,23,1,1,0.0426,0.0111,0.0136
0.0791,8,25,2,1,0.0688,0.0321,0
0.0994,13,28,2,1,0.0444,0.0481,0.0726
0.0217,7,23,1,1,0.0426,0.0211,0.0223
0.0796,5,15,2,1,0.0284,0.0233,0.037
0.0046,8,26,1,1,0.0284,0,0
0.0571,8,18,1,1,0.0247,0.0139,0.0154
0.0254,5,14,1,1,0.0284,0.0118,0.0105
0,12,24,2,1,0.0131,8.00E-04,9.00E-04
0.125,7,15,1,1,0.0273,0.1728,0.1758
0.0037,6,14,1,1,0.0273,0.0069,0.0073
0.1397,6,24,2,1,0.0426,0.0998,0.1321
0,5,18,2,1,0.0773,0.0041,5.00E-04
0.2883,3,8,1,1,0.2834,0.0318,0.0493
0.023,11,26,1,1,0.0548,0.0258,0.0291
0.0197,6,20,1,1,0.0919,0.0147,0.0154
0.1049,14,28,1,1,0.0434,0.0158,0.0476
0,4,23,3,2,0.016,0.0058,0.0034
0.0231,7,20,2,2,0.0298,0.0291,0.0136
0.0656,8,14,1,1,0.0295,0.049,0.0517
0.028,7,15,2,2,0.0273,0.0317,0.026
0.0202,9,26,1,1,0.0282,0.0115,0.0118
0,12,25,1,1,0.0211,0,0
0,6,31,3,2,0.0179,0.0113,0.0151
0.0096,4,21,1,1,0.0368,0.0216,0.0236
0.0335,10,29,1,1,0.0403,0.0074,0.0079
0.0324,6,23,2,1,0.1057,0.0227,0.0243
0.0214,7,22,1,1,0.0426,0.0219,0.0317
0,8,16,2,2,0.0273,0.0233,0.0203
0.0284,12,20,1,1,0.0583,0,0
0.0178,10,16,1,1,0.0265,0.005,0.0041
0.1213,7,17,1,1,0.1726,0,0
0,3,23,1,1,0.0402,0.0141,0.0168
0.0273,4,13,2,1,0.0284,0.038,0.0585
0,7,25,2,1,0.024,0.0122,0.0129
0.0237,5,14,2,1,0.0284,0.0446,0.0676
0.009,6,14,1,1,0.0273,0.006,0.0067
0.0083,11,23,1,1,0.0356,0.0163,0.0141
0.0427,11,27,1,1,0.047,0.0161,0.017
0.0187,6,14,1,1,0.0273,0.0628,0.0717
0.042,5,19,2,1,0.0728,0.049,0
0,5,23,3,2,0.0426,0.0095,0.0079
0.0175,3,25,1,1,0.016,0.014,0.0163
0,7,19,3,1,0.0179,0.0104,0.0139
0.1852,11,28,1,1,0.0461,0.0311,0.0505
0.0096,8,21,2,1,0.0416,0.0148,0.0203
0.0096,7,15,1,1,0.0273,0.0153,0.0211
0.0137,5,23,1,1,0.0384,0.0082,0.0082
0.009,7,14,2,2,0.0157,0.0127,0.0094
0.0303,7,15,1,1,0.0273,0.0096,0.0102
0.2244,6,23,2,2,0.1056,0.2735,0.0679
0.0123,6,14,1,1,0.0273,0.0115,0.0139
0.0941,8,23,2,1,0.0426,0.0407,0.053
0.5223,5,25,1,1,0.5183,0,0
0,5,14,3,1,0.0284,0.0079,0.0145
0.3636,8,22,2,1,0.0698,0.0341,0.0528
0.0348,13,28,1,1,0.0354,0.0204,0.0248
0.045,8,25,1,1,0.0182,0.0015,0.0016
0.0591,10,21,1,1,0.0189,0.0168,0.0333
0.035,3,25,1,1,0.016,0.0051,0.0065
0.0364,12,25,1,1,0.0304,0.0212,0.0199
0.01,12,24,3,1,0.0399,0.0203,0.0248
0.0279,5,19,1,1,0.0344,0,0
0,9,27,2,1,0.0122,0.0062,0.0071
0.0896,7,12,2,1,0.0295,0.0379,0.0711
0.058,9,15,1,1,0.032,0.057,0.0606
0,7,11,3,1,0.0044,0.0035,0.0054
0,4,7,2,1,0.016,0.0269,0.0321
0.0354,6,20,2,2,0.0336,0.036,0
0.03,8,27,1,1,0.2038,0.1041,0.3333
0.1626,12,26,2,1,0.0282,0.0585,0.1128
0.0037,10,24,3,1,0.0135,0.0103,0.0064
0.0075,8,26,1,1,0.0426,0.0079,0.0091
0.0185,7,18,2,2,0.0426,0.1472,0.0278
0,9,25,2,2,0.0059,0,0
0,9,18,2,2,0.0389,3.00E-04,0
0,7,15,3,2,0.0112,0.0076,0.0091
0.0161,9,25,1,1,0.0505,0.04,0.0446
0,4,23,3,1,0.016,0.0093,0.0131
0.0159,9,20,2,1,0.0397,0.017,0.027
0,17,24,1,1,0.0217,0,0
0.0638,16,26,2,1,0.0901,0.0256,0.0161
0.0256,7,15,1,1,0.0273,0.0017,0
0,6,20,1,1,0.0161,0.0115,0.0128
0.0067,6,20,2,2,0.0161,0.0155,0.0042
0.0294,8,24,1,1,0.0426,0.0214,0.0273
0.0029,9,15,3,2,0.0092,0.0056,0.0045
0.0549,8,16,1,1,0.0273,0.0507,0.0508
0.0423,5,18,2,1,0.0284,0.0123,0.0132
0,12,15,1,1,0.0067,0,0
0.0195,6,20,2,2,0.0161,0.0131,0.0028
0.0966,7,23,1,1,0.0426,0.0398,0.063
0.0684,9,21,2,1,0.0426,0.0356,0.0541
0.3028,9,23,2,1,0.1421,0.0904,0.1265
0.0284,7,23,2,1,0.0249,0.0141,0.0297
0.1898,13,24,1,1,0.0493,0.0314,0.035
0,7,12,3,2,0.0092,0.006,0.0068
0.1955,16,29,2,1,0.0379,0.0605,0.1032
0,3,13,3,2,0.016,0.0276,0.0257
0.0392,6,14,1,1,0.0273,0.007,0.0095
0.0469,8,16,2,1,0.0284,0.029,0.047
0,7,16,2,2,0.0282,0.0428,0.0518
0.0139,11,22,2,2,0.0509,0.0431,0.0118
0,14,21,2,1,0.0142,0,0
0.0414,9,20,1,1,0.0426,0.0219,0.0271
0.0132,11,19,2,1,0.0168,0.0125,0.0185
0.06,9,17,2,1,0.1033,0.0458,0
0.1765,9,25,1,1,0.0076,0.1523,0.1523
0.2736,10,25,1,1,0.0336,0.0617,0.0991
0.039,12,25,1,1,0.0304,0,0
0.0263,12,24,1,1,0.0247,0.01,0.0054
0,12,20,2,2,0.0583,0.0462,0
0.0302,7,15,1,1,0.0273,0.0119,0.023
0,11,18,2,2,0.0146,0.037,0.02
0.0336,11,27,2,1,0.0272,0.0196,0.0264
0.0091,8,19,2,2,0.0284,0.0199,0.0272
0.16,12,31,2,1,0.0335,0.0488,0.0729
0,11,26,1,1,0.0284,0,0
0,7,24,3,2,0.0125,0.0057,0.0061
0,14,28,1,1,0.0435,0.0044,0.0048
0.0298,12,23,1,1,0.0232,0.016,0.0209
0.0789,9,25,1,1,0.0503,0.0452,0.0574
0.0168,4,13,1,1,0.0284,0.0163,0.04
0.0278,8,26,1,1,0.0284,0.0117,0.0122
0,4,19,2,2,0.0165,0.0232,0.0114
0.0903,13,27,1,1,0.0835,0,0
0,6,11,3,1,0.0295,0.0071,0.0136
0.0096,4,19,1,1,0.0118,0.0164,0.0165
0.0312,8,23,2,1,0.0426,0.0013,0
0.0592,5,23,1,1,0.0284,0.0153,0.0811
0.0421,9,22,3,1,0.0282,0.041,0.0789
0.0323,8,24,1,1,0.0284,0,0
0.0652,14,16,2,1,0.0216,0.016,0.0213
0.0226,9,25,1,1,0.0343,0.0332,0.0358
0.0792,9,20,1,1,0.0426,0.0181,0
0.0127,7,20,2,1,0.0211,0.0084,0.0109
0.0411,6,22,1,1,0.0426,0,0
0.0078,9,23,1,1,0.0085,0.0018,0.0027
0.0779,11,21,2,1,0.0566,0.05,0.2
0.0174,8,25,1,1,0.0337,0.0044,0.0085
0.018,10,22,3,2,0.0151,0.0625,0.0311
0.0061,8,18,2,1,0.0156,0.0111,0.0117
0.0297,8,16,1,1,0.0273,0.0086,0.0091
0.0048,10,25,2,1,0.0063,0.0019,0.0027
0.0094,9,27,1,1,0.0181,0.0203,0.0284
0.0175,10,23,2,1,0.0194,0.0133,0.0133
0,6,24,3,1,0.0517,0.0156,0.0278
0.066,4,24,2,1,0.0284,0.0489,0.0751
0.0075,7,20,1,1,0.0322,0.0268,0.03
0.0164,5,22,2,1,0.0211,0.0153,0
0.019,11,25,3,1,0.0549,0.053,0.0229
0.0435,10,22,1,1,0.0511,0.0526,0.0333
0,3,26,2,1,0.0123,8.00E-04,0
0,6,16,2,2,0.0284,0.0105,0.0076
0.0179,6,14,1,1,0.0273,0.0049,0.0028
0.0538,8,25,1,1,0.0426,0.0254,0.011
0.026,5,19,2,1,0.0403,0.0111,0.0223
0.0286,9,20,2,1,0.044,0.0322,0.0577
0.1009,8,11,3,2,0.1107,0.063,0.0129
0.0303,4,14,1,1,0.0273,0.0069,0.0075
0.1765,5,25,2,1,0.075,0.0131,0.069
0.2938,4,23,1,1,0.0353,0.009,0.0164
0.0115,6,20,1,1,0.092,0.0184,0.0211
0.0226,9,29,1,1,0.0273,0.015,0.015
0.0267,8,26,2,2,0.0426,0.0429,0
0.0057,8,23,2,2,0.0454,0.0612,0.0138
0.0253,9,23,2,2,0.1423,0.0672,0.0562
0.0259,8,23,2,2,0.0735,0.0776,0.0587
0.0519,9,16,1,1,0.0278,0.0274,0.03
0.0146,5,19,1,1,0.0284,0.0093,0.0098
0.0362,4,13,2,1,0.0284,0.0222,0.0198
0,6,24,3,3,0.0134,0.0044,0.002
0.1105,3,19,1,1,0.0388,0.0087,0
0.0139,8,25,1,1,0.0426,0,0
0.0567,6,14,1,1,0.0273,0.0383,0.0638
0.0256,11,27,1,1,0.0342,0.0369,0.0719
0,10,24,3,1,0.0156,0.044,0.0706
0.3729,9,21,2,1,0.1675,0.0514,0.085
0,5,20,3,3,0.0139,0.0071,0.0045
0.0357,8,21,1,1,0.024,0,0
0.0085,14,30,3,1,0.0337,0.0125,0
0.0039,7,24,1,1,0.0273,0.007,0.0045
0.0174,3,25,1,1,0.016,0,0
0.0155,6,25,1,1,0.0426,0.0176,0.0231
0.012,5,24,1,1,0.0233,0.0081,0
0.0163,9,15,2,1,0.0304,0.0243,0.0304
0,10,21,2,2,0.0191,0.0272,0.02
0,7,23,1,1,0.0038,0,0
0.0049,7,21,3,1,0.0164,0.0142,0.0216
0.0094,7,23,2,1,0.0426,0.0772,0.1039
0.026,10,26,1,1,0.0343,0.0292,0.0364
0.0336,16,26,1,1,0.0442,0,0
0.0081,5,22,1,1,0.0233,0,0
0.1,8,19,2,1,0.0295,0.04,0.0665
0.0458,7,21,1,1,0.0384,0.0159,0.0192
0.0283,8,27,1,1,0.0344,0.0164,0.0116
0.0078,8,16,1,1,0.0199,0.0085,0.0096
0.0339,8,21,2,2,0.0336,0.0448,0.0167
0.0645,9,29,1,1,0.0418,0.0641,0.0651
0.0508,6,14,2,2,0.0273,0.1389,0.0377
0.007,14,23,3,1,0.021,0.0096,0.0025
0,7,27,1,1,0.0284,0,0
0.027,8,21,2,2,0.0426,0.0073,0.0323
0.0085,7,24,2,1,0.0253,0.0108,0.0151
0.1289,7,21,1,1,0.0917,0.0237,0.0256
0.0791,3,19,1,1,0.0389,0.0032,0
0,14,31,3,2,0.011,0.0028,0.0026
0.0166,5,21,1,1,0.024,0.015,0.0091
0.0333,6,14,1,1,0.0273,0.0248,0.026
0,10,19,3,2,0.0196,8.00E-04,8.00E-04
0,8,30,2,1,0.0356,0.0053,0.0038
0.0873,8,24,2,2,0.0426,0.055,0.0194
0.0551,14,28,2,1,0.0442,0.0271,0.0476
0.0455,8,23,1,1,0.0321,0.021,0.0279
0.0887,8,22,1,1,0.0447,0.0068,0.0082
0,12,22,1,1,0.0129,0.0039,0.005
0,8,19,3,1,0.0092,0.002,0.0027
0.0198,13,18,2,2,0.0513,0.0533,0.0308
0.0692,8,20,1,1,0.0431,0.0023,0.0029
0.0169,9,20,1,1,0.0451,0.0273,0.033
0,10,27,3,2,0.0426,0.0285,0.0297
0.0927,7,22,2,1,0.053,0.0265,0.0543
0,5,18,3,2,0.0959,0.0067,0.0077
0.024,6,20,1,1,0.0177,0.007,0.0087
0.0097,8,21,3,1,0.0233,0.03,0.0528
0.031,8,16,1,1,0.0273,0.0246,0.0401
0.09,6,20,1,1,0.0528,0.0156,0.025
0.069,15,24,2,2,0.0892,0.0362,0.0084
0,4,7,3,1,0.016,0.0213,0.0373
0.0811,12,17,2,2,0.0435,0.115,0.1078
0.1391,10,26,2,2,0.0426,0.0819,0.0568
0.0063,10,26,2,2,0.0343,0.0223,0.005
0.0569,12,24,1,1,0.0263,0.0196,0.0714
0.113,5,22,3,1,0.0251,0.0287,0.0557
0,7,19,3,2,0.0057,0.0041,0.0047
0.232,7,19,2,1,0.1002,0.0209,0.0169
0,8,28,1,1,0.0337,0.0129,0.0118
0.0252,7,19,2,2,0.0273,0.0331,0
0.1181,14,22,2,2,0.2024,0.1423,0.0449
0.1514,6,22,1,1,0.1726,0,0
0,14,23,3,2,0.0446,0.0358,0.0322
0,7,18,3,3,0.0284,0.0725,0.0132
0.0859,12,19,1,1,0.0483,0.0512,0.1607
0.0558,8,30,2,1,0.0573,0.0402,0.0473
0,6,24,3,3,0.0426,0.0127,0.0059
0.0862,5,23,1,1,0.0284,0.0111,0.0282
0.0053,7,11,3,3,0.0278,0.0164,0.0106
0,6,24,3,3,0.0137,0,0
0.0755,8,20,2,1,0.0305,0.025,0.0375
0.4216,6,20,1,1,0.0911,0,0
0,7,19,3,1,0.0157,0.0084,0.014
0.0508,8,25,1,1,0.0426,0.0325,0.0479
0.0096,7,20,3,1,0.0266,0.0163,0.0075
0.0137,10,19,1,1,0.0402,0.0153,0.0168
0,7,24,1,1,0.0426,0.0105,0.0127
0.1088,10,25,1,1,0.011,0.0093,0.0196
0,7,15,1,1,0.0273,0.0358,0.0442
0.0471,4,22,1,1,0.016,0.0244,0.0203
0.0495,9,20,3,1,0.0215,0.0506,0.057
0.0541,14,28,1,1,0.0434,0.0072,0
0,7,17,2,2,0.0173,0.002,0.0014
0.0052,10,19,2,2,0.0274,0.0524,0.025
0.0656,12,21,1,1,0.0337,0.0241,0.0323
0.0361,6,23,1,1,0.018,0.0179,0.0209
0,9,20,2,1,0.0344,0.0065,0.0096
0.0294,12,20,1,1,0.0583,0,0
0,11,29,3,1,0.0253,0.0067,0.0128
0.0191,7,18,1,1,0.0221,0.0152,0
0,1,21,2,1,0.0363,0.0071,0.009
0.025,4,7,2,1,0.016,0.1497,0.2069
0.0263,7,15,1,1,0.0273,0,0
0.25,6,20,1,1,0.1725,0,0
0.0446,6,16,1,1,0.0284,0.0076,0.0086
0,6,19,3,3,0.0299,0.0221,0
0,11,27,1,1,0.0344,0,0
0.0146,9,21,2,1,0.0378,0.0128,0.0216
0,9,10,1,1,0.0219,4.00E-04,4.00E-04
0.0301,5,21,1,1,0.0384,0.0223,0.0253
0.005,8,22,2,1,0.0175,0.0204,0.0396
0,3,22,1,1,0.0161,6.00E-04,9.00E-04
0,10,26,1,1,0.0438,0,0
0.012,11,21,1,1,0.032,0.011,0.0111
0.0305,3,11,2,1,0.0602,0.0338,0.0488
0.0517,9,21,2,1,0.0511,0.057,0.0517
0.0853,11,23,2,1,0.0209,0.0376,0
0.0155,6,14,1,1,0.0273,0.0193,0.0216
0.1233,12,30,2,1,0.0961,0.0931,0.1485
0.0556,5,20,1,1,0.0122,0,0
0,6,21,1,1,0.0048,0,0
0.0563,6,22,1,1,0.0426,0,0
0.0044,8,21,3,1,0.0939,0.0328,0.057
0.0196,6,16,2,1,0.0284,0.0254,0.0388
0.0081,6,16,2,1,0.0273,0.0097,0.02
0,9,23,3,2,0.1961,0.0936,0.0652
0.0043,8,26,2,2,0.0424,0.009,0.006
0.124,11,19,2,1,0.1024,0.0709,0
0.0138,11,29,1,1,0.0573,0.0121,0.0152
0.0382,8,25,2,1,0.0426,0.0338,0.0881
0.019,4,27,1,1,0.0384,0.0152,0.0167
0.0727,16,25,1,1,0.0441,0.1176,0.1176
0.0376,10,15,1,1,0.0619,0.0179,0.0278
0.0099,7,15,2,2,0.0273,0.0291,0.0115
0,11,24,3,2,0.0305,0.0106,0.011
0,3,13,3,1,0.016,0.0215,0.0315
0,10,24,2,1,0.0494,0,0
0.0033,8,26,3,1,0.0177,0.0082,0.0117
0.0455,6,16,2,1,0.0284,0.0205,0.0387
0.0315,10,25,2,1,0.055,0.0449,0.0328
0,6,14,1,1,0.0273,0.0312,0.0335
0.0566,12,29,1,1,0.0354,0.0056,0.0066
0.0291,10,24,2,1,0.0319,0.0476,0.0747
0.0924,9,23,2,1,0.1425,0.0126,0.012
0.045,14,23,1,1,0.0264,0.0417,0.0444
0.0551,16,25,1,1,0.0442,0.0245,0.032
0,4,13,1,1,0.0284,0.0173,0.018
0.0149,12,17,3,1,0.0276,0.0264,0.0455
0.0392,7,21,1,1,0.0384,0.0281,0.0364
0.0339,13,25,1,1,0.0248,0.0629,0.0621
0.0588,6,21,1,1,0.0248,0.1392,0.1396
0.0031,10,20,3,1,0.0156,0.0076,0.0164
0,9,12,1,1,0.0278,0.0075,0.0114
0,14,23,1,1,0.0783,0.0195,0.0215
0.1969,4,23,2,1,0.0365,0.012,0
0.006,3,23,2,1,0.016,0.0294,0.0487
0.0461,5,21,1,1,0.1729,0.024,0.0272
0.0548,8,17,1,1,0.0199,0.0174,0.0217
0,11,17,1,1,0.0161,0.0042,0
0.0291,8,21,2,2,0.0426,0.0106,0
0.0296,8,24,1,1,0.0273,0.008,0.0072
0.0089,9,21,1,1,0.025,0.0204,0.0302
0.071,5,22,1,1,0.0284,0.0174,0.0231
0,7,21,3,1,0.0561,0.0292,0.0714
0.0383,5,26,1,1,0.0586,0.0072,0
0,5,22,1,1,0.0284,0.0309,0.0386
0,4,23,3,1,0.0161,0.0064,0.0131
0,11,17,3,1,0.0096,0.0355,0.0742
0.05,10,22,1,1,0.0511,0.0618,0.1191
0.3226,14,24,1,1,0.1042,0.0079,0.0207
0.0083,9,23,2,2,0.0337,0.0176,0.0167
0.0484,6,22,2,2,0.0138,0.0272,0.0126
0.0629,13,30,1,1,0.0362,0.0904,0.0867
0,11,25,1,1,0.0048,0,0
0.017,5,24,1,1,0.0186,0.0191,0.0231
0.03,6,22,2,2,0.0657,0.0465,0.0247
0.0172,3,19,1,1,0.039,0.0948,0.1657
0.0091,9,21,3,2,0.0122,0.007,0.0068
0,6,26,3,2,0.0426,0.0268,0.0201
0,15,25,3,1,0.0244,0.0014,0.0011
0.0055,15,24,1,1,0.0264,0.006,0.04
0.1119,12,25,1,1,0.0303,0.0202,0.0242
0.0442,6,14,2,1,0.0273,0.0092,0.0105
0.036,12,22,1,1,0.0113,0.0482,0.0536
0,11,23,3,1,0.0091,0.0157,0.023
0.0127,8,26,1,1,0.0426,0.0274,0.0319
0.0016,10,28,1,1,0.0451,0.0136,0.0161
0.055,4,27,2,1,0.016,0.0454,0.1585
0.0378,9,23,1,1,0.0426,0.015,0.0162
0,11,16,3,1,0.0378,0.0044,0.0075
0.0265,7,15,1,1,0.0273,0.0888,0.1447
0.0098,9,21,3,1,0.0156,0.012,0.0157
0,9,24,2,1,0.0156,0.0283,0.0378
0.0629,15,28,1,1,0.0447,0.0576,0.0587
0,5,22,2,2,0.0284,0.0499,0
0.0213,10,20,1,1,0.0197,0.0256,0.0405
0.0646,9,20,1,1,0.0449,0.036,0.0481
0.0134,11,22,1,1,0.0222,0.0015,0.0018
